fichier,siren,cloture,nom,ville,label,total_produits,resultat_exploitation,resultat_net,fonds_propres,tresorerie,emprunts,total_bilan,subv_pct,masse_sal_pct,fp_bilan_pct,etp,cac_certifie,statut,cac_certification_qualite,concentration_financeurs,notes,input_tokens,output_tokens,cost_usd,error
433779964_31122023.pdf,433779964,2023-12-31,INITIATIVE CENTRE MANCHE,SAINT LO,0,94532,21015,18121,828695,585477,136132,984761,21,52,84,1.0,false,excedent,,0.44,"Association de financement d'entrepreneurs par prêts d'honneur (réseau Initiative France). Forte trésorerie (585k€), principalement constituée de fonds de prêts. Provisions pour risques sur prêts de 58k€.",46681,310,0.14469,
340183037_31122024.pdf,340183037,2024-12-31,ACTIVITES MULTIPLES D'INSERTION,EPINAL,0,3765778,-165552,-79497,1339893,519409,27359,2024197,69,80,66,,false,deficit,,0.87,Déficit d'exploitation de -166k€ compensé partiellement par un résultat exceptionnel de +69k€. Mission de présentation des comptes sans audit par l'expert-comptable. Déficit net de -79k€ après excédent de +523k€ en 2023.,79556,327,0.24357,
502153778_31082023.pdf,502153778,2023-08-31,FONDATION LA MACHE,LYON,0,9980561,26916,-74757,17222623,1587563,11805503,32200176,27,42,53,80.0,true,ambigu,certifie_sans_reserve,0.48,"Exercice marqué par l'achèvement de la construction du nouveau bâtiment (19,23 M€) financée notamment par emprunts bancaires (4 M€ CDC + 8 M€ BdP). Résultat d'exploitation positif mais résultat net déficitaire de -74,8 K€ en raison de charges financières et exceptionnelles.",72084,357,0.22161,
782274559_31122023.pdf,782274559,2023-12-31,ASSOCIATION INSTITUT HELIO MARIN DU DR PEYRET,BIDART,0,11355712,186055,-114546,3955867,4665445,3691667,10185286,80,61,39,113.17,false,ambigu,,,L'établissement a connu une crise de gouvernance en 2023 entraînant une baisse d'activité importante au 1er semestre et un recours massif à du personnel médical temporaire très coûteux. Dépréciation progressive de la balnéothérapie (780k€ cumulés) en raison de la corrosion due à l'air marin.,56409,360,0.17463,
775463771_31122021.pdf,775463771,2021-12-31,MFR DE FEROLLES,FEROLLES,0,1192369,33915,48340,1023322,367140,216760,1623998,60,64,63,,false,excedent,,,Association de formation (MFR) en bonne santé financière avec un résultat net de 48 340€. Forte dépendance aux subventions d'exploitation (717 735€) et bonne trésorerie (367 140€).,43372,310,0.13477,
310071477_31122021.pdf,310071477,2021-12-31,Association CEPN ASSOCIATION,FONTENAY AUX ROSES,0,1687654,-207157,11018,1428231,980567,0,2492882,0,80,57,11.0,false,ambigu,,,Résultat d'exploitation négatif de 207k€ compensé par un crédit d'impôt recherche de 217k€. Inondation des bureaux fin 2020 totalement réparée et indemnisée par l'assurance en 2021.,92626,322,0.28271,
324805696_31122024.pdf,329010839,2024-12-31,Comité Départemental d'Education pour la Santé en Seine-Saint-Denis,BOBIGNY,0,906243,50382,52798,186682,526866,0,730555,25,43,26,8.0,true,excedent,certifie_sans_reserve,,Association financée principalement par fonds dédiés (46% du passif). Forte trésorerie disponible (72% de l'actif). Un CAC a certifié sans réserve les comptes annuels.,52078,323,0.16108,
331945071_31122022.pdf,331945071,2022-12-31,MAISON DE QUARTIER CLUB SAINT EXUPERY,POISSY,0,318758,-38008,-36483,169972,184622,0,209667,94,66,81,6.0,true,deficit,certifie_sans_reserve,0.72,Deuxième exercice consécutif déficitaire (-36k€ en 2022 après -45k€ en 2021). Les produits d'exploitation (317k€) restent inférieurs aux charges (355k€) malgré une hausse des subventions publiques de 72k€.,46952,337,0.14591,
439124058_31122023.pdf,439124058,2023-12-31,REFLETS - CPIE TERRES TOULOUSAINES,TOULOUSE,0,454716,33525,53073,156563,70297,21516,508833,61,74,31,,true,excedent,certifie_sans_reserve,,Association certifiée Qualiopi. Résultat exceptionnel positif de 18 364 € explique le surplus par rapport au résultat d'exploitation.,37080,298,0.11571,
390177665_31122022.pdf,39017766500044,2022-12-31,ASS Confédération Syndicale Familles,SARTROUVILLE,0,351786,5350,4875,57505,124802,0,131868,92,71,44,9.0,false,excedent,,0.45,"Association syndicale disposant de 3 locaux mis à disposition par convention avec LOGIREP, 1001 Vies Habitat et convention de mise à disposition reconductible. Bonne trésorerie avec 124k€ de disponibilités, forte dépendance aux subventions publiques (92% des produits).",46518,341,0.14467,
378745335_31122022.pdf,378745335,2022-12-31,CRIJ REUNION,SAINT-DENIS,0,943373,-31165,-30044,-155163,205940,0,645750,87,51,-24,13.0,false,deficit,,0.16,Situation nette négative de -165 880 € témoignant d'importantes difficultés financières. Provisions importantes pour risques (114 203 €) liées à des subventions dont des quotes-parts devraient être annulées. Labellisation renouvelée en avril 2023 après période d'incertitude.,31791,328,0.10029,
808517411_31122023.pdf,808517411,2023-12-31,ASSOCIATION D'AIDE A DOMICILE DES CAPS ET MARAIS D'OPALE,LONGUENESSE,0,,,53499,821993,,,1916259,,,43,,true,excedent,certifie_sans_reserve,,Rapport du CAC certifiant sans réserve. Document partiel ne présentant que le bilan synthétique.,8766,289,0.03063,
311865513_31122024.pdf,311865513,2024-12-31,OBSERVATOIRE REGIONAL DE LA SANTE DE BRETAGNE,RENNES,0,746354,309,6528,335247,418687,0,620055,70,67,54,7.0,true,excedent,certifie_sans_reserve,0.5,"Association financée principalement par subventions publiques (ARS, Conseil Régional, DREETS, Santé Publique France). Capacité d'autofinancement négative (-49 148 €).",32361,314,0.10179,
784337131_31122021.pdf,784337131,2021-12-31,SOLIHA Grand Paris,Paris,0,11362793,592185,554761,5842911,7071455,3279770,16325245,49,73,36,157.4,true,excedent,certifie_sans_reserve,,Association spécialisée dans l'habitat et le logement social. Forte croissance de l'activité (+13%) portée par la rénovation énergétique. Acquisition de nouveaux locaux à Saint-Ouen financée par emprunt.,53702,316,0.16585,
421341678_31122022.pdf,421341678,2022-12-31,INITIATIVE PAYS D'AIX,AIX EN PROVENCE,0,1052842,29589,-72990,4590883,3037084,100536,6286397,70,45,73,10.2,false,ambigu,,0.33,"Association de financement d'entrepreneurs par prêts d'honneur. Résultat net déficitaire (-73k€) malgré résultat d'exploitation positif (+30k€), principalement en raison de pertes financières sur prêts Covid Résistance (-171k€). Trésorerie solide (3M€).",93170,339,0.2846,
306215401_31122023.pdf,306215401,2023-12-31,Association Foyer Familial de Hagetmau,Hagetmau,0,3403982,-504446,-506921,260366,34932,188999,1140280,98,74,23,78,true,deficit,certifie_sans_reserve,0.98,Déficit net de -507 K€. Forte dépendance aux concours publics et subventions d'exploitation (98%). Commissaire aux comptes certifie les comptes sans réserve malgré le déficit.,54383,318,0.16792,
339401416_31082023.pdf,339401416,2023-08-31,OGEC NANTES ERDRE - ENSEMBLE ST FELIX - LA SALLE,NANTES,0,13282685,-421502,1103991,12215827,6135078,7462617,30227047,27,57,40,85.0,true,ambigu,certifie_sans_reserve,,"Résultat net excédentaire malgré un déficit d'exploitation. Projet structurant en cours avec travaux de 8,3M€. Soutien de la Fondation Lasalle de 619k€.",63892,328,0.1966,
304095037_31122023.pdf,304095037,2023-12-31,Union Départementale des Associations Familiales du Val d'Oise,Cergy,0,2476956,49099,45505,843105,927432,762580,2451712,87,72,34,27.92,true,excedent,certifie_sans_reserve,0.54,Association en bonne santé financière avec un excédent de 45 505 euros et des réserves importantes (843 105 euros). Forte dépendance aux subventions publiques (87% des produits). Emprunt de 800 000 euros contracté avec hypothèque légale spéciale de prêteur de deniers.,32361,353,0.10238,
531328623_31122022.pdf,531328623,2022-12-31,MISSION LOCALE DE PARIS,PARIS,0,19782995,1642231,1580693,4731663,4616612,645225,11875527,87,68,40,235.34,false,excedent,,0.56,Déploiement du dispositif CEJ en remplacement de la Garantie Jeune en 2022. Déménagement du siège social prévu début 2023 ayant généré une provision pour dépréciation d'actifs. Prime de partage de la valeur de 2000€ versée aux salariés en décembre.,78137,340,0.23951,
433690914_31122022.pdf,433690914,2022-12-31,ASSOCIATION OSIRIS,MARSEILLE,0,1003346,-2092,6990,170491,571701,625500,2354770,78,54,7,,false,ambigu,,0.71,Déficit d'exploitation de 2 092 € mais excédent net de 6 990 € grâce au résultat exceptionnel (+8 273 €). Emprunt immobilier de 625 500 € contracté en 2022. Provisions pour risques importants (153 083 €) liées à des litiges subventions FER et fournisseur.,59140,341,0.18254,
430223321_31122020.pdf,430223321,2020-12-31,Association IPAMAC,PELUSSIN,0,1759096,165516,165516,767770,1530717,0,1759096,15,2,44,,true,excedent,certifie_sans_reserve,,"Association gérant les Parcs Naturels du Massif-Central avec une situation financière très saine (fonds propres 44% du bilan, trésorerie abondante 1,5M€). Impact COVID-19 mentionné dans l'annexe mais sans conséquence négative sur les résultats.",19777,329,0.06427,
478439060_31122024.pdf,478439060,2024-12-31,Association Résidence des Hautes Terres,FOURNELS,0,4125368,635,81042,893779,1497520,0,2221231,93,66,40,53.9,false,excedent,certifie_avec_reserve,,Certification avec réserve sur dettes sociales et fiscales 2023 non justifiées (36k€). Incertitude significative sur continuité exploitation EHPAD St Alban (déficit structurel 86k€ en 2024 malgré dotations exceptionnelles 253k€).,59453,333,0.18335,
797736014_31122023.pdf,797736014,2023-12-31,Fonds National Agricole de Mutualisation Sanitaire et Environnementale,Paris,0,25187799,-2337767,-1587146,102158597,100165204,0,123499480,21,22,83,,true,deficit,certifie_sans_reserve,,"Fonds de mutualisation agricole avec forte trésorerie (100M€). Déficit de 1,6M€ en 2023 après excédent de 10M€ en 2022, lié à l'augmentation des indemnisations versées (27,5M€ vs 13,6M€).",51572,347,0.15992,
434011482_31122024.pdf,434011482,2024-12-31,EMERGENCES Marne-la-Vallée,Torcy,0,635690,3783,303,208807,338095,0,458678,91,60,46,,true,excedent,certifie_sans_reserve,,"Association en bonne santé financière avec une trésorerie solide de 338 k€. Légère baisse du résultat par rapport à l'exercice précédent (-27 k€ de report à nouveau), mais maintien d'un excédent global.",88989,321,0.27178,
838810661_31122022.pdf,838810661,2022-12-31,APTA 78,LE CHESNAY-ROCQUENCOURT,0,631178,-365,750,4400,263037,0,353937,64,54,1,,false,ambigu,,,"Résultat net positif de 750€ malgré un déficit d'exploitation de -365€, grâce à un résultat financier de 1 115€. Fonds dédiés importants (271 343€) dont 207 008€ liés à une subvention pluriannuelle.",43595,324,0.13565,
831165238_31122021.pdf,831165238,2021-12-31,FONDS L'ENVOL,MONS EN BAROEUL,0,5513,-315,-18096,0,185149,0,193115,0,0,0,,true,deficit,certifie_sans_reserve,,Fonds de dotation consomptible avec déficit net de 18096€. Résultat déficitaire consommant les fonds propres consomptibles (184145€ en 2021 vs 207439€ en 2020).,22923,313,0.07346,
804243186_31122022.pdf,804243186,2022-12-31,Association Académie pour l'Egalité des Chances,LA POSSESSION,0,458677,48612,52780,195477,284839,3403,529505,69,66,37,,true,excedent,certifie_sans_reserve,,"Association dédiée à l'égalité des chances avec actions de formation, accompagnement et insertion. Forte croissance avec un résultat net de 52 780 € (contre 20 903 € l'année précédente) et une situation financière saine (37% de fonds propres, trésorerie de 284 839 €).",30788,345,0.09754,
753806462_31122024.pdf,753806462,2024-12-31,Imagine For Margo,Saint-Germain-en-Laye,0,9784562,136136,218586,1402275,6629039,229,13099101,1,10,11,12.0,true,excedent,certifie_sans_reserve,,Association reconnue d'utilité publique en 2024. Forte croissance des produits (+9.57%) et fonds dédiés de 3.5M€ pour financement de projets de recherche pédiatrique.,59982,321,0.18476,
775302656_31082023.pdf,775302656,2023-08-31,SAINT-AVERTIN SPORTS,SAINT-AVERTIN,0,1610542,-31163,-15448,1203031,1096536,0,1423711,28,36,84,,true,deficit,certifie_sans_reserve,,"Association sportive en déficit d'exploitation et net avec forte trésorerie (1,1 M€). Baisse significative des disponibilités bancaires (-89k€) mais situation financière restant solide avec 84% de fonds propres.",82697,318,0.25286,
304865009_31122023.pdf,304865009,2023-12-31,LES PEP ATLANTIQUE ANJOU,NANTES,0,11318543,677664,540178,4612811,1581102,5577464,12310644,14,52,37,142.4,true,excedent,certifie_sans_reserve,0.24,"Association en bonne santé financière avec excédent net de 540k€. Endettement significatif (5,6M€ emprunts) lié aux acquisitions immobilières (La Marjolaine, Domaine Ducherais, MAL).",38653,331,0.12092,
479271751_31122024.pdf,479271751,2024-12-31,LE ROCHER OASIS DES CITES - R.O.C.,PARIS,0,3780032,46490,36914,937985,1501006,279036,2234771,24,44,42,29.12,true,excedent,certifie_sans_reserve,,Association d'éducation populaire catholique intervenant en zones urbaines difficiles. Certification sans réserve par Deloitte. Bonne situation financière avec 42% de fonds propres et trésorerie confortable.,48091,322,0.1491,
780348074_31122021.pdf,780348074,2021-12-31,Association Diocésaine de Troyes,Troyes,0,3613906,228478,212952,5488708,2538088,1618920,9561667,1,36,57,,true,excedent,certifie_sans_reserve,,Exercice 2021 impacté par le chômage partiel lié à la COVID-19 avec recours de 13 986€. Incertitudes significatives sur la capacité à poursuivre l'exploitation non levées à la date d'arrêté des comptes.,59102,329,0.18224,
445312432_31122024.pdf,445312432,2024-12-31,Association AFPI ACM Formation,MARCQ EN BAROEUL,0,23358745,988231,942661,15053678,1206543,840951,29470474,0,37,51,135,true,excedent,certifie_sans_reserve,,Association de formation professionnelle en bonne santé financière avec excédent de 942k€ et fonds propres solides (51% du bilan). Forte progression des résultats par rapport à N-1 (876k€).,59102,318,0.18208,
783415110_31122022.pdf,783415110,2022-12-31,MAISON FAMILIALE RURALE DE VIGNEULLES-LÈS-HATTONCHÂTEL,VIGNEULLES LES HATTONCHATEL,0,2516936,26815,126782,4737814,395165,892398,6322157,23,55,75,40.0,true,excedent,certifie_sans_reserve,,Association en bonne santé financière avec fonds propres représentant 75% du bilan. Résultat net excédentaire de 126 782€ porté notamment par un résultat exceptionnel positif de 118 405€.,55181,348,0.17076,
387944796_31122022.pdf,387944796,2022-12-31,FONDATION BON SAUVEUR DE BEGARD,BEGARD,0,,,,,,,,,,,,true,,certifie_sans_reserve,,"Rapport du commissaire aux comptes MGA AUDIT certifiant sans réserve les comptes annuels 2022. Les états financiers détaillés (bilan, compte de résultat, annexe) ne sont pas inclus dans ce document.",11464,295,0.03882,
808517411_31122022.pdf,808517411,2022-12-31,ASSOCIATION D'AIDE A DOMICILE DES CAPS ET MARAIS D'OPALE,LONGUENESSE,0,,,-83683,771453,,,1842107,,,42,,true,deficit,certifie_sans_reserve,,Déficit net de 83 683 € malgré des fonds propres confortables de 771 453 €. Certification sans réserve par le commissaire aux comptes.,8766,303,0.03084,
321152936_31122023.pdf,321152936,2023-12-31,L'Association des Jeunes Amis des Personnes Âgées (JAPA),SALLEBŒUF,0,2607520,-199888,-180701,-240404,125154,62450,840643,1,64,-29,34.0,false,deficit,,,Association en situation de fonds propres négatifs (-240k€) après un déficit de 181k€. Situation financière très dégradée nécessitant une recapitalisation urgente.,48091,313,0.14897,
390177665_31122024.pdf,390177665,2024-12-31,ASS Confédération Syndicale Familles,SARTROUVILLE,0,296013,-18458,-11988,27230,63969,0,82057,80,70,33,9.0,false,deficit,,0.48,Mission de présentation des comptes sans certification. Provisions pour litiges de 11 000 €. Forte dépendance aux subventions publiques (80% des produits). Mise à disposition gratuite de locaux valorisable 29 721 €/an. Personnel bénévole : 9 034 heures valorisées 107 324 €.,63330,344,0.19515,
778211086_31122024.pdf,778211086,2024-12-31,ASPTT DIJON,SAINT-APOLLINAIRE,0,1281217,-98049,-243209,962901,627628,3,1264772,11,28,76,10.0,true,deficit,certifie_sans_reserve,,Résultat déficitaire de -243 209€ principalement dû à une dépréciation exceptionnelle du chalet (255€K). L'association a reçu une subvention de 95 000€ de la ville de Dijon.,33934,317,0.10656,
332111541_31122023.pdf,332111541,2023-12-31,Association France Parkinson,PARIS,0,8321722,2385091,2688998,6765123,9854581,0,16934189,6,21,40,25,true,excedent,certifie_sans_reserve,,"Association reconnue d'utilité publique avec un excédent net important (2,69 M€). Ressources issues essentiellement de la générosité du public (legs, donations et dons : 6,4 M€), permettant de financer les missions sociales et la recherche médicale sur la maladie de Parkinson.",84434,337,0.25836,
387944796_31122021.pdf,387944796,2021-12-31,FONDATION BON SAUVEUR,BEGARD,0,58781283,-314343,28645,31312812,20211277,9037668,56096463,101,84,56,821.0,true,ambigu,certifie_sans_reserve,,"Déficit d'exploitation de 314k€ compensé par résultat financier et exceptionnel positif. Provisions importantes en lien avec réaménagement du site et COVID-19 (Prime Ségur, Laforcade).",41799,319,0.13018,
309675205_31122024.pdf,309675205,2024-12-31,Fédération du Secours Populaire Français du département du Puy-de-Dôme,Clermont-Ferrand,0,3640538,17587,144854,1217166,677303,79848,1749027,42,27,70,,true,excedent,certifie_sans_reserve,,Forte hausse des produits exceptionnels (156k€) incluant 104k€ de quote-part subvention d'investissement et 51k€ de produits exceptionnels sur opérations en capital. Gestion 130 places hébergement urgence financée par DDETS avec crédit non reconductible 101k€ exercice 2023.,70113,365,0.21581,
350999660_31122023.pdf,350999660,2023-12-31,EMMAÜS FRANCE,MONTREUIL,0,18125813,2623862,2688572,10684077,8587116,658703,26556355,7,37,40,87.5,true,excedent,certifie_sans_reserve,,"Association en bonne santé financière avec forte trésorerie (8,5M€) et fonds propres solides (10,7M€). Ressources diversifiées : cotisations (34%), dons/legs (47%), subventions (7%).",62248,324,0.1916,
775634355_31122024.pdf,775634355,2024-12-31,ADAPEI 63,CLERMONT FERRAND,0,94961647,462451,814506,29749400,29555385,20039075,81965388,75,56,36,,true,excedent,certifie_sans_reserve,,Revalorisation salariale Ségur pour tous appliquée rétroactivement au 1er janvier 2024 (budget annuel 1 300 k€). Construction nouvel ESAT Livradois-Forez mis en service en septembre 2024.,33934,323,0.10665,
350394136_31122022.pdf,350394136,2022-12-31,FONDATION BRIGITTE BARDOT,PARIS,0,33610638,3903843,3888538,27759350,10615909,1969914,128316904,0,20,22,169.0,false,excedent,,,"Fondation reconnue d'utilité publique dédiée à la protection animale. Ressources essentiellement issues de la générosité du public (dons manuels 2,8M€ et legs 29,3M€). Patrimoine immobilier important incluant refuges et sites d'accueil.",87633,330,0.26785,
775463771_31122023.pdf,775463771,2023-12-31,MFR DE FEROLLES,FEROLLES,0,1386636,4975,12487,1119475,399740,444259,1913993,54,88,58,,true,excedent,certifie_sans_reserve,,Association de formation avec bâtiments importants (2M€). Forte dépendance aux subventions publiques (54%) et masse salariale très élevée (88% des charges).,27642,302,0.08746,
382101749_31122023.pdf,382101749,2023-12-31,OCEAN POLAIRE,PARIS,0,1601611,221584,224140,904716,3668703,0,6233263,1,19,15,,false,excedent,,,"La première phase du projet a démarré en juillet 2023 avec la mise à disposition du bateau Péséverance. Forte hausse de la trésorerie (+55%) et des créances usagers (+166%), avec produits constatés d'avance de 1,9M€.",19909,312,0.06441,
440440667_31122023.pdf,440440667,2023-12-31,PREFACE,MARSEILLE,0,9154447,38008,32757,1295540,577105,404666,3781645,8,60,34,123.0,true,excedent,certifie_sans_reserve,,Association de formation socioprofessionnelle. Honoraires CAC 13 900 €. Subvention Fonds Léo Lagrange de 210 000 € reçue.,47492,299,0.14696,
421341678_31122024.pdf,421341678,2024-12-31,ASSOCIATION INITIATIVE PAYS D'AIX,Aix-en-Provence,0,1183184,15180,147765,3646174,1393561,50000,4345600,71,42,84,10.75,true,excedent,certifie_sans_reserve,0.24,"Forte baisse des fonds propres par rapport à 2023 (-428k€). 200 prêts décaissés en 2024 pour 1,38M€. Trésorerie théorique de 1,17M€ répartie sur fonds de prêts et fonctionnement. Provision importante pour risques sur prêts (132k€).",66967,361,0.20632,
498205673_31122022.pdf,49820567300052,2022-12-31,Association TOIT A MOI,Nantes,0,3801773,1067221,1154708,4698221,2767911,2016745,9570457,53,15,49,,true,excedent,certifie_sans_reserve,0.55,Association de logement social avec acquisition de 15 appartements en 2022 pour 1 478 000€. Forte augmentation des dons et legs (+98%) et des fonds dédiés provenant de multiples fondations.,48091,320,0.14907,
433601226_31122023.pdf,433601226,2023-12-31,ASSOC LES EXPLORATEURS,TOULOUSE,0,591994,8270,14926,369005,314420,0,450246,69,83,82,16.0,false,excedent,,0.75,"Association en bonne santé financière avec 82% de fonds propres, 314k€ de trésorerie et un résultat net positif de 15k€. Forte dépendance aux subventions publiques (69%) avec la CAF comme principal financeur (306k€ sur 407k€ de subventions).",58005,331,0.17898,
978211878_23112023.pdf,978211878,2023-11-23,,,0,,,,,,,,,,,,false,,,,Document retiré de la diffusion - aucune donnée comptable exploitable disponible.,2482,229,0.01088,
775316409_31122023.pdf,775316409,2023-12-31,MFR VAL DE MANSE,Noyant De Touraine,0,2053844,93733,113500,894579,592406,841044,2139101,36,59,42,27.98,true,excedent,certifie_sans_reserve,,"Maison Familiale Rurale en bonne santé financière avec 227 jeunes dont 100 apprentis. Investissements importants en 2023 (matériel informatique, énergie, infrastructures équestres) et obtention du label QUALIOPI.",46518,330,0.1445,
775726482_31122022.pdf,775726482,2022-12-31,LA RESIDENCE SOCIALE,LEVALLOIS PERRET,0,27091026,751876,1095609,15829582,10655767,1133759,24145741,59,58,66,241.58,true,excedent,certifie_sans_reserve,,"Association gérant 17 établissements sociaux et médico-sociaux sur 3 territoires avec CPOM. Excellente santé financière, fonds propres et trésorerie confortables, légère baisse du résultat par rapport à 2021.",74832,326,0.22939,
399491646_31122023.pdf,399491646,2023-12-31,ASSOCIATION EMMAUS TOULOUSE FONDATEUR ABBE PIERRE,LABARTHE SUR LEZE,0,5029762,-9175,29245,2840607,2552789,6232159,11929830,44,31,24,17.92,true,ambigu,certifie_sans_reserve,0.25,"Déficit d'exploitation de -9 175 € compensé par produits financiers et exceptionnels. Subventions d'investissement représentent 2 201 771 €, forte dépendance aux financements publics.",32361,332,0.10206,
388231144_31122020.pdf,388231144,2020-12-31,UNE AUTRE IMAGE,MARSEILLE,0,215965,21993,21993,32880,36268,6025,48474,75,52,68,,false,excedent,,,Association en bonne santé financière avec un excédent de 21 993 euros. Forte dépendance aux subventions publiques (75% des produits) et bonne trésorerie nette.,22923,293,0.07316,
402847107_31122022.pdf,402847107,2022-12-31,FEDERATION DES BOUCHES DU RHONE DE PECHE ET DE PROTECTION DU MILIEU AQUATIQUE,GARDANNE,0,756654,682067,179849,1150016,545757,0,1141446,35,40,101,,true,excedent,certifie_sans_reserve,,Association en bonne santé financière avec un résultat net positif de 179 849 €. Forte trésorerie (545 757 €) et fonds propres représentant 101% du total bilan.,13485,327,0.04536,
776108458_31122024.pdf,776108458,2024-12-31,Education par le travail,,0,14480725,-81364,-49477,9681708,4306730,3373740,18672684,87,67,52,146.81,false,deficit,,,"Association créée en 1971 gérant 4 établissements (ESAT, EHPAD, FAM) pour personnes handicapées et âgées. Déficit d'exploitation de -81k€ partiellement compensé par résultat financier positif. Fonds propres solides (52% du bilan) malgré le déficit.",22923,331,0.07373,
780348074_31122023.pdf,780348074,2023-12-31,ASSOC DIOCESE DE TROYES,Troyes,0,3584495,-96640,5575,6666488,7916901,1389167,11294668,0,36,59,,false,ambigu,,,"Déficit d'exploitation de -96k€ compensé par résultat financier positif de 63k€ et résultat exceptionnel de 60k€. Forte trésorerie disponible (7,9M€) et valeurs mobilières de placement (6,1M€). Honoraires CAC mentionnés mais statut de certification non précisé dans l'annexe.",86604,344,0.26497,
480536028_31122022.pdf,480536028,2022-12-31,Association Agence Locale de l'Energie et du Climat Du Département de la Loire (ALEC42),SAINT ETIENNE,0,1942116,32161,33078,742992,906427,21882,1720971,92,57,43,,true,excedent,certifie_sans_reserve,,Association spécialisée dans l'accompagnement des politiques énergétiques locales. Forte augmentation des produits d'exploitation (+37%) et des fonds dédiés (+92%) pour des projets énergétiques.,37709,328,0.11805,
414674846_31122023.pdf,414674846,2023-12-31,MISSION LOCALE JEUNES,AIX-LES-BAINS,0,1137066,-9533,2343,146047,238398,0,484601,82,68,30,,true,ambigu,certifie_sans_reserve,0.63,Résultat net positif (2 343 €) mais déficit d'exploitation (-9 533 €). Redressement grâce au résultat exceptionnel (+8 619 €) et au résultat financier (+3 257 €).,48822,326,0.15136,
775726482_31122024.pdf,775726482,2024-12-31,La Résidence Sociale,Levallois-Perret,0,29625479,1022019,1247841,16886059,11974413,995048,25835213,60,56,65,253.36,true,excedent,certifie_sans_reserve,,Association active dans l'accompagnement médico-social avec 19 établissements. Forte trésorerie (11.9M€) et fonds propres solides (65% du bilan). Résultat net de 1.2M€ dont 545K€ sous gestion contrôlée et 703K€ en gestion propre.,86007,349,0.26326,
880394549_31122022.pdf,880394549,2022-12-31,Fonds de dotation Joseph & Gabrielle Baglione,Vitré,0,94814,0,0,6945,6945,0,6945,0,7,100,,false,deficit,,,Fonds de dotation consomptible de 6 945€. Déficit de 16 112€ imputé sur la dotation consomptible pour financement actions en faveur des réfugiés ukrainiens.,18204,302,0.05914,
300231446_31122024.pdf,300231446,2024-12-31,CAMPUS DE GROISY,GROISY,0,11107700,-98838,259687,5481270,706127,3170476,21005532,3,43,26,,true,ambigu,certifie_sans_reserve,,Résultat net positif (259k€) grâce à produits exceptionnels (743k€) compensant déficit exploitation (-99k€). Contentieux fiscal régional en cours concernant exercice 2021.,114157,309,0.34711,
328770722_31122023.pdf,328770722,2023-12-31,Association Maison de retraite Sainte Marie,GACE,0,3882829,-189100,-126146,1305498,181828,313481,2726448,37,72,48,49.62,true,deficit,certifie_sans_reserve,,"Déficit d'exploitation important (-189k€) malgré subventions d'investissement (PAI, ARS). Taux d'occupation de 93% contre budget de 97,7% impactant négativement le résultat.",27642,318,0.0877,
329244958_31122020.pdf,329244958,2020-12-31,COMITE REGIONAL OLYMPIQUE ET SPORTIF CORSE,AJACCIO,0,409416,99542,81268,181832,356602,1890,455718,70,12,40,,true,excedent,certifie_sans_reserve,0.58,Forte reprise sur provisions (110 000 €) liée à un litige réglé. Subventions Jeux des Iles 2020 reportées en fonds dédiés (110 000 €) suite à annulation pour COVID-19.,38653,328,0.12088,
450389101_31122023.pdf,45038910100012,2023-12-31,LES NOUVELLES SUBSISTANCES,LYON,0,3207737,-148540,-98504,321031,544394,203,1002321,60,54,32,,true,deficit,certifie_sans_reserve,,Déficit net de 98 504 € après deux exercices bénéficiaires. Forte dépendance aux subventions publiques (60% des produits). Trésorerie disponible correcte (544 k€) mais fonds propres en baisse.,85843,321,0.26234,
478276983_31122024.pdf,478276983,2024-12-31,P.L.I.E. DES SOURCES,CANEJAN,0,422642,-25608,15581,170334,2310,91984,390065,88,79,44,7.5,true,ambigu,certifie_sans_reserve,0.6,Déficit d'exploitation de -25 608€ compensé par un produit exceptionnel de 41 179€ (apurement dette ancienne confirmée par la ville de Pessac). Association financée à 88% par subventions publiques.,33934,322,0.10663,
325148583_31122023.pdf,325148583,2023-12-31,LES AMIS DU C.C.S. JACQUES BREL,OUTREAU,0,766521,-7893,-15897,31370,133517,4,301477,72,78,10,,true,deficit,certifie_sans_reserve,0.5,Déficit net de 15 897 € après un excédent de 8 795 € en 2022. Forte dépendance aux subventions publiques (72% des produits) avec baisse des ressources propres.,51237,319,0.1585,
334353471_31122024.pdf,334353471,2024-12-31,Association pour l'intégration des personnes en situation de handicap ou en difficulté (ARI),MARSEILLE,0,123629397,3742277,4532369,63961808,6029444,12004614,185861391,85,61,34,1155.36,true,excedent,certifie_sans_reserve,0.63,"Association gérant 61 établissements médico-sociaux dans 3 départements (13, 84, 04) avec 1155 ETP. Certification sans réserve. Financement principalement ARS (65M€) et Conseils départementaux (18M€). Provision DDADUE de 1990K€ comptabilisée.",70027,367,0.21559,
381332063_31082020.pdf,381332063,2020-08-31,ESPACE FORMATION,ISTRES,0,660831,60611,49825,193316,121867,397,395460,2,83,49,13.0,true,excedent,certifie_sans_reserve,,Association de formation fortement impactée par la crise COVID-19 avec confinement de mars à mai 2020. Résultat positif de 49 825 € malgré un contexte sanitaire difficile et un taux d'absentéisme élevé.,40226,316,0.12542,
