siren,nom,ville,code_postal,departement,date_parution,date_jugement,nature_jugement,famille_jugement,bodacc_id,nom_officiel,nature_juridique,tranche_effectif,activite_principale,categorie,etat,rna
879788917,ASSOCIATION GROUPEMENT D’EMPLOYEUR POUR L’INSERTION ET LA QUALIFICATION GEIC AGR974,Saint-Denis,97400,974,2023-11-29,2023-11-09,Autre jugement prononçant,Jugement prononçant,A202302306086,GROUPEMENT D'EMPLOYEUR POUR L'INSERTION ET LA QUALIFICATION (GEIQ AGR974),9223,NN,78.30Z,PME,A,W901009331
837530021,ASSOCIATION MA PTITE EPICE RIT,Lille,59000,59,2023-03-14,2023-03-03,Autre jugement prononçant,Jugement prononçant,A202300512846,MA P'TITE EPICE RIT,9220,NN,94.99Z,PME,A,W595030084
494760507,ASSOCIATION HISTOIRES DE VIES,Gap,05000,05,2023-11-28,2023-11-10,Jugement d'ouverture d'une procédure de sauvegarde,Jugement d'ouverture,A202302292704,HISTOIRES DE VIES,9220,03,88.10A,PME,A,W052001546
421617424,Association CAP SOLIDARITES,Lille,59000,59,2023-05-04,2023-04-07,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202300871583,CAP SOLIDARITES,9220,NN,94.99Z,PME,A,W595010697
885385823,ASSOCIATION YAACOV,Paris,75019,75,2023-11-26,2023-11-06,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202302283199,ASSOCIATION YAACOV,9220,01,86.21Z,PME,A,W751257357
320798176,ASSOCIATION RELAIS 59,Paris,75012,75,2023-11-26,2023-01-12,Dépôt de l'état des créances,Avis de dépôt,A202302283213,RELAIS 59,9220,11,88.99B,PME,A,W751054996
350198883,ASSOCIATION SUCRES D’ORGE,Essertaux,80160,80,2023-11-26,2023-11-07,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202302283265,ASSOCIATION SUCRE D'ORGE,9220,NN,88.91A,PME,A,
803024553,ASSOCIATION COEUR D’OR,Saint-Fargeau-Ponthierry,77310,77,2023-11-26,2023-07-26,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202302283243,ASSOCIATION COEUR D OR,9220,NN,87.20A,PME,A,W772004086
489072512,ASSOCIATION ILE DE RE RADIODIFFUSION,Rivedoux-Plage,17940,17,2023-11-24,2023-11-08,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202302271907,ILE DE RE RADIODIFFUSION,9220,NN,60.10Z,,C,W173002111
894122449,ASSOCIATION CENTRE MEDICO DENTAIRE L'AMIRAL,Paris,75020,75,2023-06-30,2023-06-14,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202301252158,ASSOCIATION CENTRE MEDICO DENTAIRE L'AMIRAL,9220,00,86.23Z,PME,A,W751259798
811110931,ASSOCIATION LES FEES NOMADES,Montélimar,26200,26,2023-11-23,2023-10-18,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202302262013,LES FEES NOMADES,9220,NN,94.99Z,PME,A,W262002810
482329679,ASSOCIATION DAUPHINOISE TRANSPORT HANDICAP,Bourg-de-Péage,26300,26,2023-11-23,2023-10-18,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202302262012,DROME TRANSPORTS HANDICAP,9220,NN,86.90A,PME,A,
309276012,ASSOCIATION MAISON SPORT NATURE DE VASSIEUX EN VERCORS,Vassieux-en-Vercors,26420,26,2023-11-23,2023-10-18,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202302262014,MAISON SPORT NATURE DE VASSIEUX EN VERCORS,9220,NN,55.20Z,PME,A,
779428598,ASSOCIATION MONTELIMAR JEUNESSE ET CULTURE,Montélimar,26200,26,2023-11-23,2023-10-18,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202302262015,MONTELIMAR JEUNESSE ET CULTURE (MJC),9220,NN,94.99Z,PME,A,W263002667
438863268,ASSOCIATION COMITE DE BASSIN D’EMPLOI DROME ARDECHE CENTRE,Valence,26000,26,2023-11-23,2023-10-18,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202302262011,COMITE BASSIN EMPLOI GRAND VALENTINOIS,9220,NN,94.99Z,PME,A,W263000111
891483976,ASSOCIATION PAIN BIO LOCAL,Castelsarrasin,82100,82,2023-03-08,2023-02-21,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202300472809,PAIN BIO LOCAL,9220,NN,88.99B,PME,A,W821005478
383592946,ASSOCIATION MERIDIONALE DE TENNIS DE SAINT PIERRE,Saint-Pierre,97410,974,2023-11-22,2023-10-24,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202302252494,ASSOC MERIDIONALE DE TENNIS,9220,NN,93.12Z,PME,A,W9R2000019
834436560,ASSOCIATION EDO BAT,Lyon,69003,69,2023-11-22,2023-10-10,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202302252229,EDO BAT,9220,NN,94.99Z,,A,W691094252
402433080,ASSOCIATION GYM VAL FORM,Vallières-les-Grandes,41400,41,2023-11-21,2023-10-26,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202302242924,GYM VAL FORM (SIRET 81897647400010),9220,NN,93.12Z,PME,A,
434670634,ASSOCIATION LES CHAPITEAUX ENCHANTES,Saint-Esprit,97270,972,2023-11-21,2023-10-18,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202302243311,LES CHAPITEAUX ENCHANTES (NHF),9220,11,88.91A,PME,A,W9M3001593
390695039,ASSOCIATION REAGIR,Lestrem,62136,62,2023-02-23,2023-02-02,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202300381952,ASSOCIATION REAGIR,9220,12,88.99B,PME,A,W622000034
520339375,ASSOCIATION LA COMPAGNIE DES SONGES,Saint-Benoît-du-Sault,36170,36,2023-11-21,2023-10-02,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202302242921,LA COMPAGNIE DES SONGES,9220,NN,90.02Z,PME,A,W361000243
878758465,ASSOCIATION LES ATELIERS DU SUNDGAU,Hirsingue,68560,68,2023-11-21,2023-11-02,Dépôt de l'état des créances,Avis de dépôt,A202302243059,ASS LES ATELIERS DU SUNDGAU,9260,00,88.99B,PME,A,
844161059,ASSOCIATION CARITATIVE AGRICOLE,La Crau,83260,83,2023-11-21,2023-11-02,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202302243178,ASSOCIATION CARITATIVE AGRICOLE,9220,NN,01.13Z,,A,W832015818
320302482,ASSOCIATION UNION PARISIENNE DE LA CONFEDERATION GENERALE DU LOGEMENT,Paris,75020,75,2023-11-21,2023-10-19,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202302243118,UNION PARISIENNE CONFDERAT GEN LOGEMENT (UPCGL),9220,NN,94.99Z,PME,C,W751051936
537387318,ASSOCIATION SOURIRES D’ENFANTS,Soissons,02200,02,2023-11-21,2023-10-05,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202302242591,SOURIRES D ENFANTS,9220,NN,94.99Z,PME,A,W024000682
332107879,ASSOCIATION EFCASER,Nevers,58000,58,2023-11-21,2023-11-02,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202302242972,ECOLE FORMAT. CONDUITE&SECURITE ROUTIERE (ENCER),9220,NN,85.59A,PME,A,W583001715
444609861,ASSOCIATION CENTRE MEDITERRANEEN DE FORMATION AUX METIERS DU MARAICHAGE,Marmande,47200,47,2023-11-21,2023-09-18,Dépôt de l'état des créances,Avis de dépôt,A202302242939,CTE MEDITER FORMATION METIERS MARAICHAGE (CMFMM),9220,NN,85.59A,PME,A,W662005665
791346612,ASSOCIATION POTENTIA,Paris,75013,75,2023-11-19,2023-09-28,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202302232392,POTENTIA,9220,NN,94.99Z,PME,A,W751218130
432545564,ASSOCIATION RIE. L’ARCHE DU PARC,Boulogne-Billancourt,92100,92,2023-11-19,2023-06-09,Autre jugement et ordonnance,Extrait de jugement,A202302232512,L'ARCHE DU PARC RIE,9220,NN,56.29B,,A,
753426204,ASSOCIATION ASEM (ASSOCIATION POUR LA SAUVEGARDE DE L’ENVIRONNEMENT EN MARTINIQUE),Sainte-Luce,97228,972,2023-11-19,2023-06-28,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202302232610,ASSOCIATION DE SAUVEGARDE DE L'ENVIRONNEMENT EN MARTINIK (A.S.E.M),9220,NN,94.99Z,PME,A,W9M3001466
800429334,ASSOCIATION LES CONCERTS LYRIQUES DE LA VILLE,Paris,75017,75,2023-11-19,2023-10-12,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202302232391,ASSO CONCERTS LYRIQUES DE LA VILLE,9220,NN,90.01Z,PME,A,W751166585
339524787,ASSOCIATION LES ORRIS,Fabas,09230,09,2023-11-17,2023-10-13,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202302221701,LA PLANTE,9220,00,87.90A,PME,A,W093000172
383389087,ASSOCIATION SPORTIVE ST RAPHAEL VOLLEY BALL,Saint-Raphaël,83700,83,2023-11-17,2023-10-20,Autre jugement prononçant,Jugement prononçant,A202302222767,SAINT-RAPHAEL VAR VOLLEY BALL,9220,00,93.12Z,PME,A,W831001762
402291082,ASSOCIATION OEUVRE DE LA CANTINE SCOLAIRE DE CAUMONT,Caumont,27310,27,2023-11-17,2023-10-27,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202302221880,OEUVRE DE LA CANTINE SCOLAIRE DE CAUMONT,9220,NN,56.29B,PME,A,W272000627
820831220,ASSOCIATION ANTIGNY ATTRACTIVE EVENTS,Saint Marsault,79380,85,2023-11-16,2023-10-26,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202302212609,ANTIGNY ATTRACTIVE EVENTS,9220,NN,94.99Z,,C,W851002478
877810887,ASSOCIATION FEMMES D’AUVERGNE RHONE ALPES,Lyon,69009,69,2023-11-16,2023-10-24,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202302212388,ASSOCIATION FEMMES D'AUVERGNE-RHONE-ALPES (FEMMES D'AURA),9220,00,78.30Z,PME,A,W691100473
381046747,ASSOCIATION TARBES GESPE BIGORRE (TGB),Tarbes,65000,65,2023-11-15,2023-10-20,Jugement modifiant le plan de redressement,Extrait de jugement,A202302202971,TARBES GESPE BIGORRE (TGB),9220,11,93.12Z,PME,A,W653000410
334413564,ASSOCIATION FORESTIERE REGIONALE POUR L’APPRENTISSAGE ET LE PERFECTIONNEMENT,Bellegarde,45270,45,2023-11-15,2023-10-19,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202302202769,ASS FOREST REG APPRENT PERFECT,9220,NN,85.59A,PME,A,W451002083
903672145,ASSOCIATION JOB ENVIRONNEMENT,Rives de l’Yon,85310,85,2023-11-15,2023-10-20,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202302203019,JOB ENVIRONNEMENT,9220,00,88.10C,PME,A,W852012655
398581124,ASSOCIATION ESPACE ENVIRONNEMENT 08,Attigny,08130,08,2023-11-14,2023-10-20,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202302192928,ESPACE ENVIRONNEMENT 08,9220,00,94.99Z,PME,A,W084000124
818120453,ASSOCIATION NCF PRODUCTION,Calais,62100,62,2023-05-12,2023-04-20,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202300921650,NEW CONCEPT FILM PRODUCTION,9220,NN,59.11A,PME,A,W751232442
882386063,ASSOCIATION CENTRE OPHTALMOLOGIQUE ARGENTEUIL,Argenteuil,95100,95,2023-11-14,2023-10-24,Autre jugement prononçant,Jugement prononçant,A202302193543,ACMO,9220,01,86.21Z,PME,A,W452017809
784287567,ASSOCIATION ARVEL,Villeurbanne,69100,69,2023-11-12,2023-10-10,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202302182606,ASS ARVEL,9220,NN,79.12Z,PME,A,W691060042
824716146,ASSOCIATION LE MAUSA - LES FORGES DE BAUDIN,Chilly-le-Vignoble,39570,39,2023-11-12,2023-10-20,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202302182408,LE MAUSA - LES FORGES DE BAUDIN,9220,NN,91.02Z,PME,A,W392004518
810885954,ASSOCIATION P’ATTIN & TROTTINETTE,Attin,62170,62,2023-09-22,2023-07-18,Liste des créances nées après le jugement d'ouverture d'une procédure de liquidation judiciaire,Avis de dépôt,A202301833049,ASS P'ATTIN & TROTTINETTE,9220,NN,88.91A,PME,A,W624003027
434195905,ASSOCIATION LA COMPTINE,Fontenay-aux-Roses,92260,92,2023-04-27,2023-04-14,Autre jugement et ordonnance,Extrait de jugement,A202300832570,LA COMPTINE ASSOCIATION,9220,00,88.91A,PME,A,W921001590
493528905,ASSOCIATION GROUPEMENT D’AIDES AUX PERSONNES A DOMICILE,Aix-en-Provence,13090,13,2023-11-12,2023-10-10,Liste des créances nées après le jugement d'ouverture d'une procédure de liquidation judiciaire,Avis de dépôt,A202302182160,GROUPEMENT D AIDES AUX PERSONNES A DOMICILE (GAPAD),9220,NN,88.10A,PME,A,W131001137
521188854,ASSOCIATION ACQS MOTORS N’BLUES FESTIVAL,Dax,40100,40,2023-11-10,2023-10-12,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202302171241,ACQS MOTORS N'BLUES FESTIVAL,9220,NN,93.29Z,PME,A,W401002907
897437133,ASSOCIATION CENTRE OPHTALMOLOGIQUEE EAUBONNE,Eaubonne,95600,95,2023-11-10,2023-10-24,Autre jugement prononçant,Jugement prononçant,A202302171724,CENTRE OPHTALMOLOGIQUE EAUBONNE,9220,00,86.90F,PME,A,
420457277,ASSOCIATION ETOILE SPORTIVE VILLENEUVE LOUBET FOOTBALL CLUB,La Colle-sur-Loup,06480,06,2023-11-09,2023-10-16,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202302161910,ETOILE SPORTIVE VILLENEUVE LOUBET FOOTBA (ESVLF),9220,00,93.12Z,PME,A,W061004015
390226207,ASSOCIATION UNION A DOM,Aire-sur-la-Lys Cedex,62921,62,2023-05-31,2023-02-28,Autre jugement prononçant,Jugement prononçant,A202301043667,UNION A DOM (ASSAD),9220,00,88.99B,PME,A,
775645625,ASSOCIATION LA MAISON DE CROIX-LUIZET,Villeurbanne,69100,69,2023-11-07,2023-10-10,Dépôt de l'état des créances,Avis de dépôt,A202302142922,LA MAISON DE CROIX LUIZET,9220,NN,88.99B,PME,A,W691060353
409343886,ASSOCIATION JARDIN D’ENFANTS DE CHATENAY “LES COQUELICOTS”,Châtenay-Malabry,92290,92,2023-11-07,2023-10-20,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202302142987,JARDIN D'ENFANTS DE CHATENAY,9220,00,88.91A,PME,A,W921009701
378913883,ASSOCIATION EPONA,Quimper,29000,29,2023-11-03,2023-10-10,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202302122659,ASSOCIATION EPONA,9220,NN,88.10C,PME,A,W294000804
398708347,ASSOCIATION ANTIDOTE,Armentières,59280,59,2023-09-08,2023-06-26,Dépôt de l'état de collocation,Avis de dépôt,A202301731508,ASSOCIATION ANTIDOTE,9220,NN,85.59A,PME,A,W595004902
894822162,ASSOCIATION ESS CONSEILS,Rueil-Malmaison,92500,92,2023-04-04,2023-03-10,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202300663251,ESS CONSEILS,9220,NN,94.99Z,,C,W922018408
348857657,ASSOCIATION CRECHE PARENTALE LES FRIPOUNNETS,Sceaux,92330,92,2023-11-02,2023-09-22,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202302112861,CRECHE PARENTALE LES FRIPOUNNETS,9220,00,88.91A,PME,A,W921003363
917703514,ASSOCIATION MASERATI CLUB FRANCE,Lyon,69003,69,2023-10-31,2023-10-10,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202302103080,MASERATI CLUB FRANCE,9220,NN,94.99Z,PME,A,W691106086
841653728,ASSOCIATION LA CANTOCHE,Nancy,54000,54,2023-10-31,2023-10-09,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202302102988,LA CANTOCHE,9220,NN,94.99Z,PME,A,W543010306
822893525,ASSOCIATION PROLEPSIS,Nancy,54000,54,2023-03-30,2023-02-27,Dépôt de l'état des créances,Avis de dépôt,A202300632647,PROLEPSIS,9220,NN,85.59A,PME,A,W543009423
822172656,ASSOCIATION HELIOS EVENEMENTS,Bordeaux,33000,33,2023-10-31,2023-10-13,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202302102884,HELIOS EVENEMENTS (APCOA),9220,00,90.01Z,PME,A,W332020423
388097289,ASSOCIATION CLUS DES SPORTS DE GLACE CSG,Colombes,92700,92,2023-10-29,2023-09-22,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202302091971,CLUB DES SPORTS DE GLACE CSG,9220,NN,93.12Z,PME,A,W922001850
792051435,ASSOCIATION LES AILES DES ANGES,Le Lamentin,97232,972,2023-10-29,2023-10-03,Jugement de plan de redressement,Extrait de jugement,A202302091995,LES AILES DES ANGES,9220,00,88.10A,PME,A,W9M1005837
803878073,ASSOCIATION SANTE CARE,Levallois-Perret,92300,92,2023-10-29,2023-09-22,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202302091969,SANTE CARE,9220,00,86.23Z,PME,A,W922008049
848325742,ASSOCIATION CENTRE FRANCAIS DE L’INSTITUT DE THEATRE INTERNATIONAL (ITI),Chalonnes-sur-Loire,49290,49,2023-10-29,2023-10-10,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202302091856,CENTRE FRANCAIS DE L'INSTITUT DE THEATRE INTERNATIONAL ITI / UNESCO,9220,NN,90.01Z,PME,A,W491019278
879937829,ASSOCIATION CITY DENTAL CARE,Puteaux,92800,92,2023-10-29,2023-09-22,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202302091967,CITY DENTAL CARE,9220,NN,86.23Z,PME,A,W931017273
399229483,ASSOCIATION ECOLE DE MUSIQUE DE RIEUMES,Rieumes,31370,31,2023-10-29,2023-10-10,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202302091791,ECOLE DE MUSIQUE DE RIEUMES,9220,00,85.52Z,PME,A,W311001781
811319805,ASSOCIATION INVERSONS LA CLASSE !,Locmiquélic,56570,56,2023-10-29,2023-09-28,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202302091864,INVERSONS LA CLASSE !,9220,NN,94.99Z,PME,A,W751224815
823154018,ASSOCIATION DENT & CARE,Levallois-Perret,92300,92,2023-10-29,2023-09-22,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202302091968,DENT & CARE,9220,00,86.23Z,PME,A,W922010206
429778640,ASSOCIATION LES JARDINS DU PLATEAU PICARD,Fournival,60130,60,2023-10-27,2023-09-12,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202302082461,ASS LES JARDINS DU PLATEAU PICARD,9230,00,01.13Z,,A,W602005694
397846668,ASSOCIATION CEVENNES POUR L’INSERTION LOISIRS ET L’EDUCATION,Montpellier,34080,34,2023-10-25,2023-09-21,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202302062910,ASSOC.CEVENNES POUR INSERTION LOISIRS ET L'EDUCATION (ACLE),9220,NN,88.99B,PME,A,W343016919
838196533,ASSOCIATION DES SOLIDAIRES DE LECONONMIE SOCIALE,La Possession,97419,974,2023-02-21,2023-01-24,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202300363013,ASSOCIATION DES SOLIDAIRES DE L ECONOMIE SOCIALE (ASES),9220,00,88.99B,PME,A,W914004572
810167601,ASSOCIATION UNION CHRETIENNE DE JEUNES GENS YOUNG MENS CHRISTIAN,Villeneuve-lès-Avignon,30400,30,2023-10-25,2023-10-05,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202302062861,UNION CHRETIENNE DE JEUNES GENS YOUNG MEN S CHRISTIAN ASSOCIATION (UCJG - YMCA),9220,NN,94.99Z,PME,A,W302001741
494414501,ASSOCIATION L’ART EN VOGUE SPECTACLES,Toulouse,31100,31,2023-10-22,2023-10-03,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202302041987,SCCV L'OREE TOULOUSAINE,6541,NN,41.10D,PME,A,
793619651,ASSOCIATION DU SOLEIL,Solliès-Pont,83210,83,2023-10-22,2023-10-05,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202302042439,ASSOCIATION DU SOLEIL,9220,NN,88.10A,PME,A,W832010743
899326193,ASSOCIATION SANTÉ OSNY,Osny,95520,94,2023-10-19,2023-06-14,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202302022468,SANTE OSNY,9220,01,86.21Z,PME,A,W953012207
890583149,ASSOCIATION PERENIUM SANTÉ,Montigny-le-Bretonneux,78180,94,2023-10-19,2023-06-14,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202302022467,PERENIUM SANTE,9220,00,86.23Z,PME,A,W784010003
829378538,ASSOCIATION SYNERGIE SANTÉ (A2S),Arcueil,94110,94,2023-10-19,2023-07-05,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202302022469,ASSOCIATION SYNERGIE SANTE (A2S),9220,01,86.23Z,PME,A,W943004720
812619492,ASSOCIATION CENTRE MEDICAL ET DENTAIRE QUAI D'IVRY (CMDQI),Ivry-sur-Seine,94200,94,2023-10-18,2023-06-14,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202302013447,ASSOCIATION CENTRE MEDICAL ET DENTAIRE QUAI D IVRY (CMDQI),9220,01,86.23Z,PME,A,W941009826
753465665,ASSOCIATION CO-ACTION,Vizille,38220,38,2023-10-17,2023-09-21,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202302002748,CO-ACTION,9220,NN,70.22Z,PME,A,W381013007
352007173,ASSOCIATION QUICK MULTI SERVICES,Hirson,02500,02,2023-02-07,2023-01-25,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202300262546,QUICK MULTI SERVICES,9220,NN,88.99B,PME,A,W025000170
339356917,ASSOCIATION UNION MUSICALE DE MONTVILLE,Montville,76710,76,2023-07-26,2023-06-29,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202301422652,UNION MUSICALE DE MONTVILLE,9220,00,85.52Z,PME,A,W763002304
538857863,ASSOCIATION LA MARMAY,Saint-Denis,97400,974,2023-10-12,2023-09-21,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202301972863,ASSOCIATION LA KAZ MARMAY (ALKM),9220,NN,94.99Z,PME,A,W9R1003325
831014444,ASSOCIATION L’ECOLE DU JARDIN,Saint-Denis,97400,974,2023-10-12,2023-09-21,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202301972864,L' ECOLE DU JARDIN. ECOJA,9220,NN,94.99Z,PME,A,W9R1005439
797426368,ASSOCIATION SANTE INFO SOLIDARITE ANIMATION (SIS-ANIMATION),Paris,75019,75,2023-10-12,2023-09-21,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202301972691,SANTE INFO SOLIDARITE - ANIMATION (SIS ANIMATION),9220,NN,94.99Z,PME,A,W751221022
413755760,"ASSOCIATION LE JARDIN DE POUCELINA, ASSOCIATION POUCELINA CENTRE MULTI ACCUEIL POUCELINA II",Sainte-Clotilde,97490,974,2023-10-12,2023-09-21,Autre jugement et ordonnance,Extrait de jugement,A202301972859,ASSOCIATION LE JARDIN DE POUCELINA,9220,02,88.91A,PME,A,W9R1004362
840768915,ASSOCIATION GROUPEMENT D'EMPLOYEURS MFS,Marles-en-Brie,77610,77,2023-10-11,2023-09-25,Jugement de conversion en liquidation judiciaire,Jugement prononçant,A202301963302,GROUPEMENT D EMPLOYEURS 'MFS' (MFS),9223,00,78.30Z,PME,A,W773002906
775683311,ASSOCIATION OEUVRE D’EDUCATION POPULAIRE FAMILIALE DU PETIT MONTROUGE,Paris,75014,75,2023-10-10,2023-07-31,Dépôt de l'état des créances,Avis de dépôt,A202301952680,OEUVRE EDUC POPULAIRE FEMININE,9220,NN,88.99B,PME,A,W751013643
830612339,ASSOCIATION DES 4 SAISONS,Meslay-le-Vidame,28360,28,2023-10-06,2023-03-08,Dépôt de l'état des créances,Avis de dépôt,A202301931919,GE DES 4 SAISONS,9220,NN,78.30Z,PME,A,W282001182
423812080,ASSOCIATION LIEU DE VIE L’HACIENDA,Préchac,33730,33,2023-10-05,2023-09-22,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202301924169,LIEU DE VIE L'HACIENDA,9220,00,87.90A,PME,A,W333002194
433580198,ASSOCIATION OBJECTIF EMPLOI.,Tourcoing,59200,59,2023-10-04,2023-09-08,Autre jugement et ordonnance,Extrait de jugement,A202301911488,OBJECTIF EMPLOI,9220,11,88.99B,PME,A,W595007725
490029865,ASSOCIATION MOBILITE EN NORD.,Villeneuve-d'Ascq,59491,59,2023-10-04,2023-09-08,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202301911492,MOBILITE EN NORD,9220,NN,94.99Z,PME,A,W595006056
483042081,ASSOCIATION HORONIA,Wattrelos,59150,59,2023-05-30,2023-05-10,Dépôt de l'état des créances,Avis de dépôt,A202301032934,HORONIA,9220,NN,94.99Z,PME,A,W595006929
819004904,ASSOCIATION AS.L.O.D.,Lille,59000,59,2023-10-04,2023-09-08,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202301911480,AS.L.O.D,9220,NN,94.99Z,PME,A,W595027323
752998302,ASSOCIATION MOUVAUX LILLE METROPOLE FUTSAL,Mouvaux,59420,59,2023-10-04,2023-09-08,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202301911483,MOUVAUX LILLE METROPOLE FUTSAL,9220,NN,93.19Z,PME,A,W593001799
341862597,ASSOCIATION FAMILLES RURALES DE RENNEVILLE-CHAMONT-PORCIEN,Chaumont-Porcien,08220,08,2023-10-02,2023-05-10,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202301902309,ASS FAMILIALE RURALE DE RENNEVILLE,9220,NN,55.20Z,PME,A,W082000031
379352214,ASSOCIATION OFFICE DU TOURISME COTE DES NACRES,Sari-Solenzara,20145,2A,2023-09-30,2023-09-19,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202301892022,OFFICE DE TOURISME COTE DES NACRES,9220,NN,79.90Z,PME,A,W2A4000219
408125060,ASSOCIATION LES AMIS DE LA FERME DE PAILLAC,Lavelanet-de-Comminges,31220,31,2023-08-27,2023-07-24,Liste des créances nées après le jugement d'ouverture d'une procédure de liquidation judiciaire,Avis de dépôt,A202301641068,LES AMIS DE LA FERME DE PAILLAC,9220,NN,94.99Z,PME,A,W311000303
511875957,ASSOCIATION CANTELEU FORME,Canteleu,76380,76,2023-09-30,2023-09-14,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202301892460,CANTELEU FORME,9220,00,93.19Z,PME,A,W763005225
449701333,ASSOCIATION FAMILLE DIAMANTINOISE,Le Diamant,97223,972,2023-09-30,2023-06-27,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202301892688,ASSOCIATION FAMILLE DIAMANTINOISE (AFD),9220,NN,94.99Z,PME,A,W9M3000359
511324709,ASSOCIATION ROUTE EUROPEENNE DES LEGENDES,Tourteron,08130,08,2023-09-30,2023-06-14,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202301891909,ASS ROUTE EUROPEENNE DES LEGENDES,9220,NN,94.99Z,,A,W084000328
